	best_action	h	init_light	prob_change	t	v	x
122	-1.9500000000000002	0.6603449999999994	1	0.022397891963109356	2.23	20.0	40.0
123	-1.45	0.8930379999999989	1	0.030369718309859153	2.28	15.0	40.0
124	-1.55	0.830147999999999	1	0.02858399296394019	2.26	16.0	40.0
125	-1.65	0.7798359999999992	1	0.026801405975395428	2.2399999999999998	17.0	40.0
126	-1.8499999999999999	0.6980789999999993	1	0.023694602896007024	2.21	19.0	40.0
127	-2.0500000000000003	0.6226109999999994	1	0.02147239263803681	2.1799999999999997	21.0	40.0
128	-2.15	0.5911659999999994	1	0.02058694699956198	2.17	22.0	40.0
129	-1.65	0.7798359999999992	1	0.02677787532923617	2.22	17.0	40.0
130	-1.75	0.7358129999999993	1	0.024999999999999998	2.2	18.0	40.0
131	-1.9500000000000002	0.6603449999999994	1	0.022339027595269383	2.17	20.0	40.0
132	-2.0500000000000003	0.6226109999999994	1	0.021453590192644482	2.16	21.0	40.0
133	-2.15	0.5911659999999994	1	0.02056892778993435	2.1500000000000004	22.0	40.0
134	-1.75	0.7358129999999992	1	0.024967148488830485	2.17	18.0	40.0
135	-1.8499999999999999	0.6980789999999993	1	0.02363238512035011	2.1500000000000004	19.0	40.0
136	-1.9500000000000002	0.6603449999999993	1	0.02230971128608924	2.14	20.0	40.0
137	-2.0500000000000003	0.6226109999999994	1	0.021425448185395712	2.13	21.0	40.0
138	-2.15	0.5911659999999994	1	0.02054195804195804	2.12	22.0	40.0
139	-1.8499999999999999	0.6980789999999993	1	0.02361171840839528	2.13	19.0	40.0
140	-1.9500000000000002	0.6603449999999994	1	0.022290209790209792	2.12	20.0	40.0
141	-2.0500000000000003	0.6226109999999994	1	0.021406727828746176	2.1100000000000003	21.0	40.0
142	-2.15	0.5911659999999995	1	0.02052401746724891	2.1	22.0	40.0
143	0.0	1.1290337600357532	1	0.03679078014184397	2.4400000000000004	12.0	40.0
144	-1.25	1.0439739999999988	1	0.03541389995573263	2.41	13.0	40.0
145	-1.35	0.9685059999999989	1	0.03272888102609465	2.39	14.0	40.0
146	-1.45	0.8930379999999989	1	0.030490499337163055	2.37	15.0	40.0
147	-1.55	0.830147999999999	1	0.028697571743929364	2.35	16.0	40.0
148	-1.65	0.7798359999999992	1	0.026895943562610228	2.3200000000000003	17.0	40.0
149	-1.25	1.0439739999999988	1	0.03535130357931949	2.37	13.0	40.0
150	-1.35	0.9685059999999989	1	0.032671081677704196	2.35	14.0	40.0
151	-1.45	0.8930379999999989	1	0.03043670048522276	2.33	15.0	40.0
152	-1.55	0.830147999999999	1	0.028634361233480177	2.3000000000000003	16.0	40.0
153	-1.35	0.9685059999999989	1	0.032613486117232256	2.31	14.0	40.0
154	-1.45	0.8930379999999989	1	0.030369718309859153	2.2800000000000002	15.0	40.0
155	-1.55	0.830147999999999	1	0.028596568411790587	2.27	16.0	40.0
156	-1.8499999999999999	0.6980789999999993	1	0.02370500438981563	2.22	19.0	40.0
157	-2.0500000000000003	0.6226109999999994	1	0.021481806225339763	2.1900000000000004	21.0	40.0
158	-1.45	0.8930379999999989	1	0.030343007915567283	2.2600000000000002	15.0	40.0
159	-1.55	0.830147999999999	1	0.028558875219683658	2.24	16.0	40.0
160	-1.65	0.7798359999999992	1	0.026742656729504603	2.1900000000000004	17.0	40.0
161	-1.8499999999999999	0.6980789999999993	1	0.023642732049036778	2.16	19.0	40.0
162	-1.75	0.7358129999999993	1	0.024945295404814	2.1500000000000004	18.0	40.0
163	-1.8499999999999999	0.6980789999999994	1	0.023580786026200878	2.1	19.0	40.0
164	-1.9500000000000002	0.6603449999999993	1	0.022261021388040158	2.09	20.0	40.0
165	-2.0500000000000003	0.6226109999999994	1	0.021378708551483418	2.08	21.0	40.0
166	-2.15	0.5911659999999995	1	0.020497165285651982	2.0700000000000003	22.0	40.0
167	-1.9500000000000002	0.6603449999999995	1	0.022241604884430877	2.0700000000000003	20.0	40.0
168	-2.0500000000000003	0.6226109999999994	1	0.02136006974716652	2.06	21.0	40.0
169	-2.15	0.5911659999999994	1	0.020470383275261322	2.04	22.0	40.0
170	-1.35	0.9685059999999989	1	0.032570422535211266	2.2800000000000002	14.0	40.0
171	-1.45	0.8930379999999989	1	0.03032967032967033	2.25	15.0	40.0
172	-1.45	0.8930379999999989	1	0.030289727831431076	2.22	15.0	40.0
173	-1.55	0.830147999999999	1	0.02850877192982456	2.2	16.0	40.0
174	-1.65	0.7798359999999992	1	0.02673093777388256	2.18	17.0	40.0
175	-2.0500000000000003	0.6226109999999994	1	0.021416083916083916	2.12	21.0	40.0
176	-2.15	0.5911659999999994	1	0.020532983835736127	2.1100000000000003	22.0	40.0
177	-1.65	0.7798359999999991	1	0.026707530647985988	2.16	17.0	40.0
178	-1.75	0.7358129999999994	1	0.024934383202099737	2.14	18.0	40.0
179	-1.9500000000000002	0.6603449999999994	1	0.022280471821756225	2.1100000000000003	20.0	40.0
180	-2.0500000000000003	0.6226109999999994	1	0.021397379912663755	2.1	21.0	40.0
181	-2.15	0.5911659999999994	1	0.020515058926233086	2.09	22.0	40.0
182	-1.75	0.7358129999999993	1	0.02490170380078637	2.1100000000000003	18.0	40.0
183	-1.8499999999999999	0.6980789999999993	1	0.023570493234395463	2.09	19.0	40.0
184	-1.9500000000000002	0.6603449999999995	1	0.02225130890052356	2.08	20.0	40.0
185	-2.0500000000000003	0.6226109999999995	1	0.02136938508504143	2.0700000000000003	21.0	40.0
186	-2.15	0.5911659999999994	1	0.020488230165649518	2.06	22.0	40.0
187	-1.8499999999999999	0.6980789999999993	1	0.023549934583515047	2.0700000000000003	19.0	40.0
188	-1.9500000000000002	0.6603449999999994	1	0.022231909328683522	2.06	20.0	40.0
189	-2.0500000000000003	0.6226109999999994	1	0.021350762527233117	2.05	21.0	40.0
190	-1.9500000000000002	0.6603449999999995	1	0.022212543554006967	2.04	20.0	40.0
191	-2.0500000000000003	0.6226109999999994	1	0.02133217239878102	2.0300000000000002	21.0	40.0
192	-2.15	0.5911659999999994	1	0.02044367116137451	2.0100000000000002	22.0	40.0
193	-1.45	0.8930379999999989	1	0.03026315789473684	2.2	15.0	40.0
194	-1.55	0.830147999999999	1	0.02848378615249781	2.18	16.0	40.0
195	-1.65	0.7798359999999992	1	0.026672496720594664	2.13	17.0	40.0
196	-1.75	0.7358129999999993	1	0.02487996508075076	2.09	18.0	40.0
197	-1.8499999999999999	0.6980789999999993	1	0.023529411764705885	2.05	19.0	40.0
198	-2.15	0.5911659999999994	1	0.020452567449956483	2.02	22.0	40.0
199	-1.9500000000000002	0.6603449999999995	1	0.022193211488250653	2.02	20.0	40.0
200	-2.0500000000000003	0.6226109999999995	1	0.02131361461505002	2.01	21.0	40.0
201	-2.15	0.5911659999999994	1	0.020425901781833983	1.99	22.0	40.0
202	-1.65	0.7798359999999992	1	0.02663755458515284	2.1	17.0	40.0
203	-1.75	0.7358129999999993	1	0.024869109947643974	2.08	18.0	40.0
204	-1.9500000000000002	0.6603449999999994	1	0.022222222222222223	2.05	20.0	40.0
205	-2.0500000000000003	0.6226109999999994	1	0.021341463414634144	2.04	21.0	40.0
206	-2.15	0.5911659999999994	1	0.02046147148454506	2.0300000000000002	22.0	40.0
207	-1.75	0.7358129999999993	1	0.02484742807323452	2.06	18.0	40.0
208	-1.8499999999999999	0.6980789999999993	1	0.023519163763066203	2.04	19.0	40.0
209	-1.9500000000000002	0.6603449999999994	1	0.022202873313016982	2.0300000000000002	20.0	40.0
210	-2.0500000000000003	0.6226109999999994	1	0.021322889469103566	2.02	21.0	40.0
211	-2.15	0.5911659999999994	1	0.020443671161374508	2.01	22.0	40.0
212	-1.8499999999999999	0.6980789999999993	1	0.02349869451697128	2.02	19.0	40.0
213	-1.9500000000000002	0.6603449999999994	1	0.02218355806872553	2.01	20.0	40.0
214	-2.0500000000000003	0.6226109999999995	1	0.021304347826086957	2.0	21.0	40.0
215	-1.9500000000000002	0.6603449999999995	1	0.022164276401564535	1.99	20.0	40.0
216	-2.0500000000000003	0.6226109999999994	1	0.021285838401390096	1.98	21.0	40.0
217	-2.15	0.5911659999999994	1	0.020399305555555556	1.96	22.0	40.0
218	-1.75	0.7358129999999993	1	0.024825783972125433	2.04	18.0	40.0
219	-1.8499999999999999	0.6980789999999993	1	0.02347826086956522	2.0	19.0	40.0
220	-2.15	0.5911659999999994	1	0.02040816326530612	1.97	22.0	40.0
221	-1.9500000000000002	0.6603449999999995	1	0.022135416666666668	1.96	20.0	40.0
222	-2.0500000000000003	0.6226109999999994	1	0.02125813449023861	1.95	21.0	40.0
223	-2.15	0.5911659999999994	1	0.02037277850021673	1.93	22.0	40.0
224	0.0	1.3400085452859463	1	0.044543429844097995	2.5500000000000003	10.0	40.0
225	0.0	1.224685555035887	1	0.04048042704626335	2.5200000000000005	11.0	40.0
226	0.0	1.1290337600357532	1	0.0368725011106175	2.49	12.0	40.0
227	-1.25	1.0439739999999988	1	0.035492457852706306	2.46	13.0	40.0
228	-1.35	0.9685059999999989	1	0.03278688524590164	2.43	14.0	40.0
229	-1.45	0.8930379999999989	1	0.030544488711819386	2.41	15.0	40.0
230	-1.55	0.830147999999999	1	0.028748341441839895	2.39	16.0	40.0
231	-1.65	0.7798359999999992	1	0.02695536897923111	2.37	17.0	40.0
232	-1.75	0.7358129999999993	1	0.02515445719329214	2.3400000000000003	18.0	40.0
233	0.0	1.1290337600357532	1	0.03677447939743021	2.4299999999999997	12.0	40.0
234	-1.65	0.7798359999999992	1	0.026884089907448214	2.31	17.0	40.0
235	-1.55	0.830147999999999	1	0.028546332894158984	2.23	16.0	40.0
236	-1.65	0.7798359999999992	1	0.02676612549363756	2.21	17.0	40.0
237	-1.8499999999999999	0.6980789999999993	1	0.02366345311130587	2.18	19.0	40.0
238	-2.0500000000000003	0.6226109999999995	1	0.021444201312910284	2.1500000000000004	21.0	40.0
239	-2.15	0.5911659999999994	1	0.020559930008748905	2.14	22.0	40.0
240	-1.8499999999999999	0.6980789999999993	1	0.023601398601398604	2.12	19.0	40.0
241	0.0	1.1290337600357532	1	0.036725663716814155	2.4000000000000004	12.0	40.0
242	-1.55	0.830147999999999	1	0.028646981048920227	2.31	16.0	40.0
243	-1.65	0.7798359999999993	1	0.026848591549295777	2.2800000000000002	17.0	40.0
244	-1.25	1.0439739999999988	1	0.035288928098809	2.33	13.0	40.0
245	-1.45	0.8930379999999989	1	0.030383091149273445	2.29	15.0	40.0
246	-1.55	0.830147999999999	1	0.028583992963940198	2.2600000000000002	16.0	40.0
247	-1.35	0.9685059999999989	1	0.03255609326880774	2.27	14.0	40.0
248	-1.45	0.8930379999999989	1	0.03031634446397188	2.24	15.0	40.0
249	-1.75	0.7358129999999993	1	0.02498903989478299	2.19	18.0	40.0
250	-1.9500000000000002	0.6603449999999994	1	0.022329246935201403	2.16	20.0	40.0
251	-1.65	0.7798359999999992	1	0.026695842450765863	2.1500000000000004	17.0	40.0
252	-1.75	0.7358129999999993	1	0.024923480542195012	2.13	18.0	40.0
253	-1.9500000000000002	0.6603449999999994	1	0.022270742358078605	2.1	20.0	40.0
254	-2.0500000000000003	0.6226109999999995	1	0.02138804015713662	2.09	21.0	40.0
255	-2.15	0.5911659999999994	1	0.02050610820244328	2.08	22.0	40.0
256	-1.8499999999999999	0.6980789999999993	1	0.023539668700959023	2.06	19.0	40.0
257	-2.15	0.5911659999999994	1	0.02043478260869565	2.0	22.0	40.0
258	-1.35	0.9685059999999989	1	0.032527472527472526	2.25	14.0	40.0
259	-1.55	0.830147999999999	1	0.028521281263712155	2.21	16.0	40.0
260	-1.65	0.7798359999999992	1	0.026742656729504603	2.19	17.0	40.0
261	-1.45	0.8930379999999989	1	0.030249890398947828	2.19	15.0	40.0
262	-1.55	0.8301479999999991	1	0.028471309680245294	2.17	16.0	40.0
263	-1.65	0.7798359999999992	1	0.026695842450765863	2.15	17.0	40.0
264	-2.15	0.5911659999999994	1	0.02041702867072111	1.98	22.0	40.0
265	-1.45	0.8930379999999989	1	0.03021015761821366	2.16	15.0	40.0
266	-1.55	0.830147999999999	1	0.028433945756780404	2.14	16.0	40.0
267	-1.65	0.7798359999999992	1	0.02666083916083916	2.12	17.0	40.0
268	-2.15	0.5911659999999994	1	0.020479302832244008	2.05	22.0	40.0
269	-1.65	0.7798359999999991	1	0.026625927542557833	2.09	17.0	40.0
270	-1.75	0.7358129999999993	1	0.024858264282599213	2.0700000000000003	18.0	40.0
271	-1.75	0.7358129999999992	1	0.02483660130718954	2.05	18.0	40.0
272	-1.8499999999999999	0.6980789999999993	1	0.02350892468437092	2.0300000000000002	19.0	40.0
