	best_action	h	init_light	prob_change	t	v	x
271	-1.45	0.8930379999999989	1	0.08812260536398467	12.17	15.0	40.0
272	-1.55	0.830147999999999	1	0.08269720101781171	12.14	16.0	40.0
273	-1.65	0.7798359999999992	1	0.07741116751269035	12.12	17.0	40.0
274	0.8	3.3397911320248452	1	1.0	18.33	3.0	40.0
275	0.44999999999999996	2.9651513640277543	1	0.831460674157303	17.33	4.0	40.0
276	0.55	2.5741275925962457	1	0.5449101796407186	16.66	5.0	40.0
277	0.0	2.1764043035460676	1	0.4383202099737534	16.19	6.0	40.0
278	0.0	1.8799296581238862	1	0.34292565947242204	15.83	7.0	40.0
279	0.0	1.6595390740338765	1	0.2808988764044944	15.55	8.0	40.0
280	0.0	1.4876405012769625	1	0.23768736616702357	15.33	9.0	40.0
281	0.0	1.3400085452859463	1	0.2061855670103093	15.15	10.0	40.0
282	0.0	1.2246855550358868	1	0.182	15.0	11.0	40.0
283	0.0	1.1290337600357532	1	0.16179337231968813	14.870000000000001	12.0	40.0
284	1.05	3.7199644201275612	1	1.0	17.33	2.0	40.0
285	0.8	3.3397911320248452	1	0.6811989100817436	16.33	3.0	40.0
286	0.44999999999999996	2.9651513640277543	1	0.5115207373271891	15.66	4.0	40.0
287	0.55	2.5741275925962457	1	0.37837837837837834	15.19	5.0	40.0
288	0.0	2.1764043035460676	1	0.3230174081237911	14.83	6.0	40.0
289	0.0	1.8799296581238858	1	0.26238532110091745	14.55	7.0	40.0
290	0.0	1.659539074033876	1	0.22045855379188714	14.33	8.0	40.0
291	0.0	1.4876405012769625	1	0.18974358974358976	14.15	9.0	40.0
292	0.0	1.3400085452859463	1	0.16666666666666666	14.0	10.0	40.0
293	0.0	1.2246855550358868	1	0.14845024469820559	13.870000000000001	11.0	40.0
294	0.0	1.1290337600357532	1	0.1330128205128205	13.76	12.0	40.0
295	1.75	4.071161808281257	1	0.8562874251497006	16.66	1.0	40.0
296	1.05	3.7199644201275612	1	0.6589861751152074	15.66	2.0	40.0
297	0.8	3.3397911320248452	1	0.49900199600798406	14.99	3.0	40.0
298	0.44999999999999996	2.9651513640277543	1	0.4051094890510949	14.52	4.0	40.0
299	0.55	2.5741275925962457	1	0.3116438356164384	14.16	5.0	40.0
300	0.0	2.1764043035460676	1	0.2728758169934641	13.88	6.0	40.0
301	0.0	1.879929658123886	1	0.2255520504731861	13.66	7.0	40.0
302	0.0	1.6595390740338762	1	0.19171779141104295	13.48	8.0	40.0
303	0.0	1.4876405012769625	1	0.16641679160419792	13.33	9.0	40.0
304	0.0	1.3400085452859463	1	0.14705882352941174	13.2	10.0	40.0
305	0.0	1.2246855550358868	1	0.1316931982633864	13.09	11.0	40.0
306	0.0	1.1290337600357532	1	0.11840228245363765	12.99	12.0	40.0
307	-1.25	1.0439739999999988	1	0.11283497884344147	12.91	13.0	40.0
308	1.75	4.071161808281257	1	0.5945945945945945	15.19	1.0	40.0
309	1.05	3.7199644201275612	1	0.5218978102189781	14.52	2.0	40.0
310	0.8	3.3397911320248452	1	0.4201680672268907	14.049999999999999	3.0	40.0
311	0.44999999999999996	2.9651513640277543	1	0.3518225039619651	13.69	4.0	40.0
312	0.55	2.5741275925962457	1	0.27617602427921095	13.41	5.0	40.0
313	0.0	2.1764043035460676	1	0.2452276064610866	13.19	6.0	40.0
314	0.0	1.8799296581238862	1	0.20457796852646637	13.01	7.0	40.0
315	0.0	1.659539074033876	1	0.17507002801120447	12.86	8.0	40.0
316	0.0	1.4876405012769625	1	0.15268225584594225	12.73	9.0	40.0
317	0.0	1.3400085452859463	1	0.13550135501355012	12.62	10.0	40.0
318	0.0	1.2246855550358868	1	0.12165775401069519	12.52	11.0	40.0
319	0.0	1.1290337600357532	1	0.10978835978835978	12.44	12.0	40.0
320	1.75	4.071161808281257	1	0.4897260273972603	14.16	1.0	40.0
321	1.05	3.7199644201275612	1	0.45324881141045953	13.69	2.0	40.0
322	0.8	3.3397911320248452	1	0.37481259370314846	13.33	3.0	40.0
323	0.44999999999999996	2.9651513640277543	1	0.31942446043165473	13.05	4.0	40.0
324	0.55	2.5741275925962457	1	0.25383542538354253	12.83	5.0	40.0
325	0.0	2.1764043035460676	1	0.2272108843537415	12.65	6.0	40.0
326	0.0	1.879929658123886	1	0.19066666666666665	12.5	7.0	40.0
327	0.0	1.6595390740338762	1	0.16382699868938402	12.370000000000001	8.0	40.0
328	0.0	1.4876405012769625	1	0.1434108527131783	12.26	9.0	40.0
329	0.0	1.3400085452859463	1	0.12755102040816327	12.16	10.0	40.0
330	0.0	1.2246855550358868	1	0.1148989898989899	12.08	11.0	40.0
331	0.0	1.1290337600357532	1	0.10387984981226532	12.01	12.0	40.0
332	-1.25	1.0439739999999988	1	0.09925558312655086	11.94	13.0	40.0
333	1.75	4.071161808281257	1	0.4339908952959029	13.41	1.0	40.0
334	1.05	3.7199644201275612	1	0.4115107913669065	13.05	2.0	40.0
335	0.8	3.3397911320248452	1	0.34578146611341637	12.770000000000001	3.0	40.0
336	0.44999999999999996	2.9651513640277543	1	0.29798657718120813	12.55	4.0	40.0
337	0.55	2.5741275925962457	1	0.23853211009174316	12.370000000000001	5.0	40.0
338	0.0	2.1764043035460676	1	0.21465295629820053	12.22	6.0	40.0
339	0.0	1.879929658123886	1	0.18078381795195952	12.09	7.0	40.0
340	0.0	1.6595390740338762	1	0.15586034912718205	11.98	8.0	40.0
